Lat,Lon,Depth,Depth (KNNImputer),Depth (RF)
2.90625,4.722916666666663,-3589,-3587.75,-3589.14
2.9145833333333258,4.722916666666663,-3583,-3584.23,-3585.37
2.9979166666666686,4.722916666666663,-3527,-3529.91,-3527.83
3.0020833333333314,4.722916666666663,-3518,-3519.28,-3517.36
3.0062499999999943,4.722916666666663,-3507,-3505.66,-3507.51
3.035416666666663,4.722916666666663,-3477,-3477.56,-3477.54
3.0395833333333258,4.722916666666663,-3478,-3478.24,-3478.48
3.0687499999999943,4.722916666666663,-3454,-3453.79,-3455.57
3.0812500000000114,4.722916666666663,-3439,-3439.8,-3439.87
3.1270833333333314,4.722916666666663,-3412,-3407.22,-3406.54
3.2520833333333314,4.722916666666663,-2949,-2950.74,-2950.37
3.3145833333333314,4.722916666666663,-2726,-2737.72,-2733.0
3.3354166666666742,4.722916666666663,-2818,-2821.55,-2815.92
3.3604166666666515,4.722916666666663,-2908,-2903.46,-2904.24
3.4395833333333314,4.722916666666663,-2903,-2906.44,-2904.28
3.4437499999999943,4.722916666666663,-2903,-2904.24,-2904.54
3.45208333333332,4.722916666666663,-2902,-2902.38,-2904.57
3.4979166666666686,4.722916666666663,-2857,-2858.99,-2859.06
3.5187500000000114,4.722916666666663,-2834,-2833.79,-2833.12
3.527083333333337,4.722916666666663,-2825,-2824.42,-2824.38
3.6437500000000114,4.722916666666663,-2723,-2721.06,-2719.58
2.5645833333333314,4.727083333333326,-3722,-3721.78,-3720.82
2.635416666666657,4.727083333333326,-3716,-3716.33,-3714.96
2.7062500000000114,4.727083333333326,-3686,-3685.44,-3686.55
2.7312499999999886,4.727083333333326,-3677,-3677.24,-3676.7
2.777083333333337,4.727083333333326,-3679,-3679.16,-3678.89
2.8145833333333314,4.727083333333326,-3661,-3662.26,-3661.05
2.84375,4.727083333333326,-3636,-3635.14,-3634.96
2.8812499999999943,4.727083333333326,-3599,-3599.31,-3597.65
2.9145833333333258,4.727083333333326,-3582,-3582.88,-3584.37
2.95208333333332,4.727083333333326,-3563,-3562.41,-3562.04
2.9562500000000114,4.727083333333326,-3561,-3559.83,-3558.66
2.9604166666666742,4.727083333333326,-3557,-3556.78,-3556.37
3.1645833333333258,4.727083333333326,-3233,-3237.83,-3235.99
3.1687499999999886,4.727083333333326,-3211,-3205.85,-3214.31
3.2354166666666515,4.727083333333326,-2917,-2917.66,-2914.02
3.260416666666657,4.727083333333326,-2960,-2960.52,-2959.38
3.285416666666663,4.727083333333326,-2897,-2900.5,-2897.57
3.2895833333333258,4.727083333333326,-2874,-2876.2,-2872.26
3.2937499999999886,4.727083333333326,-2849,-2842.94,-2845.6
3.3604166666666515,4.727083333333326,-2911,-2909.35,-2908.85
3.3812499999999943,4.727083333333326,-2898,-2897.69,-2896.95
3.3937500000000114,4.727083333333326,-2892,-2892.8,-2893.31
3.4395833333333314,4.727083333333326,-2893,-2891.06,-2893.13
3.5437499999999886,4.727083333333326,-2806,-2805.49,-2805.88
3.6270833333333314,4.727083333333326,-2733,-2732.78,-2734.18
3.660416666666663,4.727083333333326,-2710,-2708.37,-2708.36
2.5437499999999886,4.731250000000003,-3718,-3717.31,-3716.7
2.5604166666666686,4.731250000000003,-3718,-3717.39,-3717.51
2.5854166666666742,4.731250000000003,-3721,-3721.21,-3722.44
2.6187500000000057,4.731250000000003,-3712,-3712.81,-3712.73
2.6437500000000114,4.731250000000003,-3707,-3707.82,-3707.47
2.802083333333343,4.731250000000003,-3665,-3665.0,-3665.5
2.8104166666666686,4.731250000000003,-3661,-3662.56,-3662.03
2.8145833333333314,4.731250000000003,-3659,-3658.62,-3659.05
2.8312500000000114,4.731250000000003,-3647,-3647.06,-3647.16
2.847916666666663,4.731250000000003,-3629,-3628.9,-3629.14
2.910416666666663,4.731250000000003,-3585,-3584.06,-3584.67
2.9437499999999943,4.731250000000003,-3565,-3565.56,-3566.38
2.9937500000000057,4.731250000000003,-3543,-3541.9,-3540.94
3.0020833333333314,4.731250000000003,-3518,-3516.42,-3518.43
3.0437499999999886,4.731250000000003,-3481,-3480.22,-3479.92
3.0479166666666515,4.731250000000003,-3477,-3476.06,-3477.06
3.089583333333337,4.731250000000003,-3438,-3437.26,-3437.15
3.1312499999999943,4.731250000000003,-3402,-3394.62,-3395.8
3.197916666666657,4.731250000000003,-3049,-3047.27,-3045.11
3.302083333333343,4.731250000000003,-2816,-2810.59,-2808.46
3.347916666666663,4.731250000000003,-2888,-2888.22,-2885.65
3.3562499999999886,4.731250000000003,-2909,-2906.27,-2907.37
3.4145833333333258,4.731250000000003,-2885,-2887.43,-2885.84
3.4312500000000057,4.731250000000003,-2884,-2886.65,-2884.85
3.4937500000000057,4.731250000000003,-2865,-2864.53,-2865.62
3.5604166666666686,4.731250000000003,-2788,-2788.15,-2789.55
3.589583333333337,4.731250000000003,-2764,-2763.5,-2764.7
3.6104166666666515,4.731250000000003,-2746,-2745.99,-2747.18
3.6312499999999943,4.731250000000003,-2726,-2727.74,-2730.16
3.65625,4.731250000000003,-2713,-2710.53,-2711.77
2.6687499999999886,4.735416666666666,-3691,-3690.94,-3691.37
2.6812500000000057,4.735416666666666,-3686,-3686.93,-3686.44
2.739583333333343,4.735416666666666,-3676,-3677.95,-3676.4
2.8104166666666686,4.735416666666666,-3661,-3660.35,-3660.07
2.847916666666663,4.735416666666666,-3626,-3625.69,-3625.91
2.864583333333343,4.735416666666666,-3618,-3618.68,-3619.5
2.8770833333333314,4.735416666666666,-3603,-3606.38,-3603.71
2.8812499999999943,4.735416666666666,-3590,-3591.48,-3589.28
2.9437499999999943,4.735416666666666,-3565,-3565.4,-3564.86
2.947916666666657,4.735416666666666,-3563,-3562.71,-3562.53
3.03125,4.735416666666666,-3482,-3481.71,-3482.33
3.035416666666663,4.735416666666666,-3483,-3483.29,-3483.22
3.0562500000000057,4.735416666666666,-3465,-3464.82,-3464.43
3.1062499999999886,4.735416666666666,-3422,-3421.94,-3420.29
3.1104166666666515,4.735416666666666,-3416,-3414.36,-3415.3
3.152083333333337,4.735416666666666,-3283,-3281.05,-3280.24
3.197916666666657,4.735416666666666,-3050,-3049.29,-3049.19
3.26458333333332,4.735416666666666,-2951,-2950.54,-2949.18
3.2979166666666515,4.735416666666666,-2846,-2849.88,-2841.93
3.385416666666657,4.735416666666666,-2892,-2892.06,-2891.42
3.4187499999999886,4.735416666666666,-2882,-2881.97,-2880.93
3.4812499999999886,4.735416666666666,-2884,-2882.82,-2883.76
3.5645833333333314,4.735416666666666,-2785,-2784.32,-2786.13
3.5812500000000114,4.735416666666666,-2770,-2769.82,-2771.09
3.6312499999999943,4.735416666666666,-2725,-2725.93,-2726.82
2.59375,4.739583333333329,-3710,-3710.51,-3710.92
2.6187500000000057,4.739583333333329,-3704,-3704.18,-3703.28
2.722916666666663,4.739583333333329,-3677,-3676.85,-3677.2
2.8104166666666686,4.739583333333329,-3660,-3659.38,-3659.14
2.8187499999999943,4.739583333333329,-3655,-3654.07,-3655.06
2.8312500000000114,4.739583333333329,-3641,-3641.55,-3641.55
2.96875,4.739583333333329,-3552,-3551.91,-3552.36
2.972916666666663,4.739583333333329,-3552,-3551.51,-3550.99
2.9770833333333258,4.739583333333329,-3551,-3550.92,-3550.46
3.0187500000000114,4.739583333333329,-3485,-3484.76,-3484.96
3.0479166666666515,4.739583333333329,-3479,-3478.18,-3479.94
3.1187500000000057,4.739583333333329,-3404,-3404.22,-3403.61
3.160416666666663,4.739583333333329,-3236,-3234.56,-3239.48
3.1937499999999943,4.739583333333329,-3072,-3074.78,-3071.41
3.2354166666666515,4.739583333333329,-2933,-2931.64,-2932.26
3.239583333333343,4.739583333333329,-2934,-2935.31,-2932.87
3.260416666666657,4.739583333333329,-2947,-2946.41,-2947.03
3.28125,4.739583333333329,-2913,-2910.48,-2914.82
3.4229166666666515,4.739583333333329,-2877,-2877.82,-2876.78
3.4312500000000057,4.739583333333329,-2877,-2877.45,-2876.75
3.4437499999999943,4.739583333333329,-2873,-2875.42,-2874.73
3.45208333333332,4.739583333333329,-2873,-2874.2,-2873.21
3.46875,4.739583333333329,-2881,-2878.3,-2878.62
3.489583333333343,4.739583333333329,-2882,-2875.93,-2879.2
3.527083333333337,4.739583333333329,-2813,-2814.36,-2816.3
3.572916666666657,4.739583333333329,-2780,-2777.79,-2777.11
3.6645833333333258,4.739583333333329,-2691,-2694.16,-2694.33
2.5854166666666742,4.743750000000006,-3712,-3712.15,-3713.47
2.6645833333333258,4.743750000000006,-3684,-3685.09,-3684.46
2.722916666666663,4.743750000000006,-3677,-3676.06,-3676.41
2.7354166666666515,4.743750000000006,-3677,-3676.87,-3676.84
2.7520833333333314,4.743750000000006,-3695,-3688.32,-3688.2
2.760416666666657,4.743750000000006,-3681,-3682.77,-3683.66
2.8520833333333258,4.743750000000006,-3620,-3619.33,-3619.97
2.88958333333332,4.743750000000006,-3580,-3580.91,-3579.1
3.035416666666663,4.743750000000006,-3489,-3487.69,-3488.09
3.07708333333332,4.743750000000006,-3438,-3437.35,-3437.83
3.1312499999999943,4.743750000000006,-3382,-3381.44,-3386.85
3.2312499999999886,4.743750000000006,-2940,-2940.98,-2939.76
3.3145833333333314,4.743750000000006,-2835,-2835.25,-2837.92
3.3520833333333258,4.743750000000006,-2907,-2906.97,-2905.12
3.402083333333337,4.743750000000006,-2877,-2878.33,-2877.7
3.4437499999999943,4.743750000000006,-2870,-2869.62,-2869.76
3.4812499999999886,4.743750000000006,-2865,-2868.07,-2864.27
3.5604166666666686,4.743750000000006,-2786,-2787.23,-2788.12
3.6104166666666515,4.743750000000006,-2747,-2747.07,-2748.14
3.6645833333333258,4.743750000000006,-2691,-2690.71,-2692.24
2.5645833333333314,4.747916666666669,-3707,-3707.9,-3706.28
2.572916666666657,4.747916666666669,-3712,-3712.12,-3711.31
2.6187500000000057,4.747916666666669,-3695,-3695.39,-3693.61
2.7354166666666515,4.747916666666669,-3679,-3679.13,-3678.79
2.7937499999999886,4.747916666666669,-3662,-3663.53,-3662.78
2.7979166666666515,4.747916666666669,-3661,-3661.93,-3661.55
2.822916666666657,4.747916666666669,-3649,-3648.41,-3649.23
2.839583333333337,4.747916666666669,-3631,-3630.91,-3630.61
3.035416666666663,4.747916666666669,-3490,-3490.27,-3490.59
3.0604166666666686,4.747916666666669,-3452,-3451.16,-3451.88
3.0687499999999943,4.747916666666669,-3441,-3440.98,-3440.97
3.1104166666666515,4.747916666666669,-3410,-3409.31,-3413.1
3.1270833333333314,4.747916666666669,-3394,-3398.25,-3401.15
3.1312499999999943,4.747916666666669,-3378,-3374.45,-3385.05
3.152083333333337,4.747916666666669,-3274,-3272.5,-3275.81
3.2354166666666515,4.747916666666669,-2945,-2944.1,-2944.85
3.302083333333343,4.747916666666669,-2857,-2854.3,-2856.29
3.3979166666666742,4.747916666666669,-2876,-2876.08,-2877.55
3.402083333333337,4.747916666666669,-2876,-2874.6,-2876.12
3.410416666666663,4.747916666666669,-2874,-2874.15,-2874.49
3.4229166666666515,4.747916666666669,-2872,-2872.52,-2872.09
3.45208333333332,4.747916666666669,-2860,-2861.9,-2861.13
3.4937500000000057,4.747916666666669,-2852,-2853.71,-2852.28
3.5020833333333314,4.747916666666669,-2853,-2850.17,-2852.6
3.5187500000000114,4.747916666666669,-2843,-2837.4,-2838.52
3.53125,4.747916666666669,-2819,-2816.31,-2815.96
3.5604166666666686,4.747916666666669,-2782,-2783.8,-2782.79
3.5687499999999943,4.747916666666669,-2779,-2778.1,-2779.29
3.572916666666657,4.747916666666669,-2774,-2772.79,-2773.43
3.6437500000000114,4.747916666666669,-2715,-2714.27,-2712.8
2.5479166666666515,4.752083333333331,-3704,-3704.37,-3704.05
2.5562500000000057,4.752083333333331,-3702,-3702.67,-3701.41
2.6312499999999943,4.752083333333331,-3685,-3685.22,-3684.95
2.635416666666657,4.752083333333331,-3683,-3684.6,-3683.75
2.63958333333332,4.752083333333331,-3682,-3682.17,-3682.97
2.70208333333332,4.752083333333331,-3670,-3672.08,-3671.85
2.7270833333333258,4.752083333333331,-3678,-3678.0,-3678.14
2.7479166666666686,4.752083333333331,-3688,-3688.76,-3689.93
2.7979166666666515,4.752083333333331,-3661,-3661.34,-3661.16
2.802083333333343,4.752083333333331,-3661,-3659.91,-3660.64
2.822916666666657,4.752083333333331,-3648,-3646.22,-3647.99
2.839583333333337,4.752083333333331,-3627,-3628.24,-3628.19
2.9312500000000057,4.752083333333331,-3566,-3566.73,-3566.66
2.9562500000000114,4.752083333333331,-3554,-3554.08,-3554.32
2.9770833333333258,4.752083333333331,-3546,-3546.8,-3547.21
3.01458333333332,4.752083333333331,-3486,-3487.55,-3486.67
3.03125,4.752083333333331,-3490,-3489.76,-3489.81
3.07708333333332,4.752083333333331,-3432,-3431.7,-3431.62
3.114583333333343,4.752083333333331,-3402,-3404.66,-3402.0
3.1687499999999886,4.752083333333331,-3191,-3187.75,-3190.18
3.3729166666666686,4.752083333333331,-2894,-2895.26,-2894.06
3.3770833333333314,4.752083333333331,-2890,-2888.51,-2887.55
3.4604166666666742,4.752083333333331,-2851,-2850.92,-2851.24
3.5187500000000114,4.752083333333331,-2836,-2836.25,-2834.92
3.5229166666666742,4.752083333333331,-2832,-2829.5,-2831.85
3.5604166666666686,4.752083333333331,-2779,-2779.49,-2778.86
3.5812500000000114,4.752083333333331,-2763,-2763.15,-2764.6
3.597916666666663,4.752083333333331,-2750,-2750.0,-2750.41
3.6229166666666686,4.752083333333331,-2732,-2732.52,-2735.58
3.6437500000000114,4.752083333333331,-2714,-2713.83,-2712.96
2.5645833333333314,4.756249999999994,-3699,-3700.53,-3700.19
2.572916666666657,4.756249999999994,-3702,-3703.05,-3702.44
2.677083333333343,4.756249999999994,-3670,-3671.36,-3671.44
2.70208333333332,4.756249999999994,-3668,-3668.92,-3669.62
2.7354166666666515,4.756249999999994,-3681,-3681.08,-3680.38
2.78125,4.756249999999994,-3671,-3671.63,-3672.5
2.7979166666666515,4.756249999999994,-3661,-3660.47,-3660.85
2.802083333333343,4.756249999999994,-3661,-3659.25,-3660.3
2.8312500000000114,4.756249999999994,-3635,-3635.17,-3635.51
2.847916666666663,4.756249999999994,-3620,-3618.99,-3621.24
2.8687500000000057,4.756249999999994,-3603,-3607.61,-3606.4
2.9354166666666686,4.756249999999994,-3565,-3563.23,-3563.58
2.964583333333337,4.756249999999994,-3548,-3548.79,-3548.65
3.0062499999999943,4.756249999999994,-3506,-3504.92,-3505.42
3.027083333333337,4.756249999999994,-3490,-3489.61,-3489.46
3.0395833333333258,4.756249999999994,-3490,-3488.44,-3488.65
3.07708333333332,4.756249999999994,-3427,-3425.67,-3426.93
3.21875,4.756249999999994,-2971,-2969.58,-2969.45
3.2270833333333258,4.756249999999994,-2962,-2960.2,-2960.87
3.2520833333333314,4.756249999999994,-2949,-2947.68,-2948.4
3.277083333333337,4.756249999999994,-2920,-2917.35,-2918.41
3.302083333333343,4.756249999999994,-2872,-2869.45,-2872.08
3.3520833333333258,4.756249999999994,-2910,-2908.78,-2908.27
3.3562499999999886,4.756249999999994,-2911,-2908.62,-2908.28
3.38958333333332,4.756249999999994,-2873,-2873.58,-2873.48
3.410416666666663,4.756249999999994,-2869,-2868.84,-2869.48
3.4145833333333258,4.756249999999994,-2870,-2869.06,-2869.87
3.4229166666666515,4.756249999999994,-2870,-2869.75,-2869.81
3.4854166666666515,4.756249999999994,-2830,-2834.11,-2830.75
3.489583333333343,4.756249999999994,-2828,-2831.39,-2827.75
3.535416666666663,4.756249999999994,-2816,-2813.57,-2813.98
3.5479166666666515,4.756249999999994,-2796,-2793.92,-2793.99
3.5687499999999943,4.756249999999994,-2768,-2769.87,-2768.73
3.57708333333332,4.756249999999994,-2762,-2762.59,-2762.01
3.6062499999999886,4.756249999999994,-2740,-2740.44,-2740.76
3.65625,4.756249999999994,-2701,-2700.03,-2700.72
3.6687499999999886,4.756249999999994,-2686,-2688.91,-2686.09
2.5562500000000057,4.760416666666671,-3698,-3698.58,-3698.2
2.6270833333333314,4.760416666666671,-3679,-3679.36,-3679.92
2.6812500000000057,4.760416666666671,-3668,-3668.37,-3667.54
2.7479166666666686,4.760416666666671,-3683,-3683.67,-3683.34
2.7937499999999886,4.760416666666671,-3661,-3661.21,-3660.96
2.8354166666666742,4.760416666666671,-3629,-3628.76,-3630.16
2.8562499999999886,4.760416666666671,-3611,-3609.91,-3609.9
2.8687500000000057,4.760416666666671,-3600,-3602.92,-3603.89
2.9354166666666686,4.760416666666671,-3562,-3559.54,-3560.18
2.9562500000000114,4.760416666666671,-3549,-3550.08,-3549.43
3.027083333333337,4.760416666666671,-3492,-3491.56,-3491.17
3.0687499999999943,4.760416666666671,-3426,-3426.66,-3426.68
3.0854166666666742,4.760416666666671,-3420,-3420.23,-3420.29
3.097916666666663,4.760416666666671,-3415,-3414.79,-3416.06
3.1104166666666515,4.760416666666671,-3401,-3401.67,-3399.92
3.1270833333333314,4.760416666666671,-3380,-3377.37,-3382.44
3.13958333333332,4.760416666666671,-3341,-3338.62,-3342.69
3.2437500000000057,4.760416666666671,-2955,-2954.25,-2955.21
3.2520833333333314,4.760416666666671,-2950,-2950.96,-2952.39
3.2562499999999943,4.760416666666671,-2947,-2945.08,-2947.82
3.347916666666663,4.760416666666671,-2909,-2907.86,-2907.78
3.3562499999999886,4.760416666666671,-2907,-2905.47,-2905.93
3.4229166666666515,4.760416666666671,-2866,-2865.07,-2866.02
3.4437499999999943,4.760416666666671,-2862,-2862.12,-2863.39
3.447916666666657,4.760416666666671,-2859,-2858.18,-2858.99
3.4562500000000114,4.760416666666671,-2853,-2852.12,-2852.99
3.51458333333332,4.760416666666671,-2823,-2824.49,-2823.33
3.5562500000000057,4.760416666666671,-2779,-2778.96,-2779.61
3.5687499999999943,4.760416666666671,-2766,-2765.14,-2764.63
3.59375,4.760416666666671,-2748,-2747.85,-2748.76
3.614583333333343,4.760416666666671,-2733,-2732.4,-2733.72
3.6479166666666742,4.760416666666671,-2708,-2707.85,-2708.49
2.5812500000000114,4.764583333333334,-3691,-3691.67,-3691.34
2.7520833333333314,4.764583333333334,-3680,-3680.66,-3682.4
2.802083333333343,4.764583333333334,-3659,-3658.79,-3659.07
2.8520833333333258,4.764583333333334,-3613,-3612.37,-3613.14
2.8729166666666686,4.764583333333334,-3597,-3598.75,-3597.54
2.95208333333332,4.764583333333334,-3548,-3547.47,-3548.4
3.052083333333343,4.764583333333334,-3451,-3449.47,-3452.61
3.1645833333333258,4.764583333333334,-3213,-3211.44,-3215.94
3.1812500000000057,4.764583333333334,-3130,-3126.99,-3129.59
3.1895833333333314,4.764583333333334,-3093,-3088.9,-3089.93
3.2520833333333314,4.764583333333334,-2953,-2954.54,-2955.85
3.2687500000000114,4.764583333333334,-2926,-2925.54,-2925.49
3.2937499999999886,4.764583333333334,-2886,-2882.92,-2884.4
3.46875,4.764583333333334,-2840,-2839.11,-2839.98
3.4854166666666515,4.764583333333334,-2828,-2827.06,-2827.03
3.5812500000000114,4.764583333333334,-2753,-2753.65,-2754.15
3.5854166666666742,4.764583333333334,-2750,-2749.56,-2751.2
3.6020833333333258,4.764583333333334,-2740,-2739.63,-2740.25
3.6479166666666742,4.764583333333334,-2707,-2706.61,-2706.96
2.5437499999999886,4.768749999999997,-3708,-3706.4,-3708.31
2.63958333333332,4.768749999999997,-3667,-3667.66,-3668.05
2.65625,4.768749999999997,-3667,-3666.67,-3666.06
2.6645833333333258,4.768749999999997,-3665,-3665.51,-3665.36
2.6812500000000057,4.768749999999997,-3664,-3664.15,-3663.71
2.714583333333337,4.768749999999997,-3669,-3670.59,-3669.17
2.8979166666666742,4.768749999999997,-3557,-3557.14,-3556.62
2.9854166666666515,4.768749999999997,-3533,-3533.09,-3532.61
3.0562500000000057,4.768749999999997,-3433,-3432.82,-3434.69
3.1479166666666742,4.768749999999997,-3310,-3305.67,-3313.57
3.160416666666663,4.768749999999997,-3244,-3249.4,-3251.08
3.1854166666666686,4.768749999999997,-3109,-3112.15,-3108.12
3.239583333333343,4.768749999999997,-2968,-2968.42,-2971.19
3.2437500000000057,4.768749999999997,-2964,-2963.27,-2967.15
3.2729166666666742,4.768749999999997,-2910,-2910.63,-2908.5
3.2895833333333258,4.768749999999997,-2881,-2879.66,-2883.61
3.3187499999999943,4.768749999999997,-2886,-2885.59,-2883.52
3.3312500000000114,4.768749999999997,-2898,-2897.66,-2897.36
3.3687500000000057,4.768749999999997,-2885,-2884.85,-2882.88
3.3812499999999943,4.768749999999997,-2871,-2872.1,-2871.06
3.385416666666657,4.768749999999997,-2866,-2867.94,-2865.23
3.38958333333332,4.768749999999997,-2863,-2864.41,-2861.4
3.4187499999999886,4.768749999999997,-2859,-2859.67,-2858.88
3.427083333333343,4.768749999999997,-2859,-2859.24,-2858.48
3.5562500000000057,4.768749999999997,-2772,-2772.07,-2771.23
3.6312499999999943,4.768749999999997,-2720,-2718.92,-2719.37
2.677083333333343,4.77291666666666,-3663,-3662.14,-3662.03
2.7354166666666515,4.77291666666666,-3678,-3678.23,-3679.09
2.8062500000000057,4.77291666666666,-3653,-3654.11,-3653.33
2.847916666666663,4.77291666666666,-3614,-3616.62,-3618.18
2.8520833333333258,4.77291666666666,-3611,-3614.08,-3613.22
2.8562499999999886,4.77291666666666,-3607,-3606.06,-3606.7
2.9145833333333258,4.77291666666666,-3552,-3551.58,-3551.38
2.96875,4.77291666666666,-3549,-3545.83,-3546.31
3.0437499999999886,4.77291666666666,-3460,-3459.48,-3461.9
3.0854166666666742,4.77291666666666,-3408,-3408.93,-3408.16
3.089583333333337,4.77291666666666,-3407,-3407.23,-3407.39
3.1104166666666515,4.77291666666666,-3397,-3396.61,-3396.1
3.1687499999999886,4.77291666666666,-3204,-3201.51,-3203.17
3.177083333333343,4.77291666666666,-3153,-3151.54,-3155.08
3.197916666666657,4.77291666666666,-3048,-3045.55,-3048.34
3.21875,4.77291666666666,-2983,-2982.57,-2981.63
3.38958333333332,4.77291666666666,-2859,-2858.9,-2858.95
3.40625,4.77291666666666,-2856,-2857.09,-2856.12
3.464583333333337,4.77291666666666,-2836,-2836.27,-2837.47
3.46875,4.77291666666666,-2833,-2831.34,-2833.72
3.4812499999999886,4.77291666666666,-2824,-2823.71,-2824.94
3.5187500000000114,4.77291666666666,-2807,-2806.88,-2806.5
3.552083333333343,4.77291666666666,-2773,-2775.8,-2776.37
3.5645833333333314,4.77291666666666,-2759,-2759.42,-2760.4
3.57708333333332,4.77291666666666,-2748,-2748.37,-2747.93
3.6479166666666742,4.77291666666666,-2704,-2704.12,-2704.86
2.552083333333343,4.777083333333337,-3702,-3703.03,-3701.61
2.5562500000000057,4.777083333333337,-3696,-3696.02,-3695.68
2.6812500000000057,4.777083333333337,-3660,-3660.15,-3659.64
2.6937499999999943,4.777083333333337,-3660,-3660.3,-3659.9
2.7437500000000057,4.777083333333337,-3678,-3678.03,-3677.14
2.8354166666666742,4.777083333333337,-3626,-3628.37,-3628.99
2.84375,4.777083333333337,-3626,-3622.29,-3621.45
2.8562499999999886,4.777083333333337,-3613,-3612.05,-3611.65
2.90625,4.777083333333337,-3551,-3551.09,-3550.34
3.010416666666657,4.777083333333337,-3511,-3510.57,-3510.89
3.0562500000000057,4.777083333333337,-3428,-3427.28,-3429.96
3.1020833333333258,4.777083333333337,-3406,-3403.95,-3402.79
3.1479166666666742,4.777083333333337,-3333,-3326.84,-3326.95
3.20208333333332,4.777083333333337,-3020,-3019.65,-3025.52
3.239583333333343,4.777083333333337,-2974,-2973.03,-2973.85
3.3520833333333258,4.777083333333337,-2898,-2899.26,-2896.96
3.3770833333333314,4.777083333333337,-2869,-2868.27,-2868.0
3.410416666666663,4.777083333333337,-2855,-2855.73,-2855.05
3.4562500000000114,4.777083333333337,-2837,-2838.33,-2837.12
3.472916666666663,4.777083333333337,-2824,-2824.3,-2824.47
3.4937500000000057,4.777083333333337,-2812,-2812.03,-2811.14
3.5062499999999943,4.777083333333337,-2806,-2806.18,-2805.15
3.5479166666666515,4.777083333333337,-2779,-2779.75,-2779.27
3.6437500000000114,4.777083333333337,-2706,-2706.37,-2707.42
3.6687499999999886,4.777083333333337,-2680,-2682.46,-2681.41
2.5562500000000057,4.78125,-3696,-3696.16,-3695.84
2.6645833333333258,4.78125,-3656,-3656.81,-3656.46
2.677083333333343,4.78125,-3659,-3657.92,-3657.96
2.7520833333333314,4.78125,-3667,-3670.49,-3672.03
2.777083333333337,4.78125,-3665,-3663.16,-3662.19
2.7937499999999886,4.78125,-3652,-3652.7,-3653.56
2.8770833333333314,4.78125,-3587,-3587.5,-3593.12
2.9145833333333258,4.78125,-3544,-3545.45,-3544.97
2.9229166666666515,4.78125,-3544,-3544.81,-3544.53
3.1645833333333258,4.78125,-3267,-3259.9,-3266.16
3.177083333333343,4.78125,-3173,-3183.63,-3172.86
3.1812500000000057,4.78125,-3142,-3139.33,-3140.78
3.2270833333333258,4.78125,-2978,-2976.65,-2977.47
3.3062500000000057,4.78125,-2834,-2839.16,-2835.18
3.322916666666657,4.78125,-2878,-2879.18,-2878.89
3.34375,4.78125,-2900,-2900.74,-2900.55
3.3520833333333258,4.78125,-2895,-2895.41,-2894.37
3.4437499999999943,4.78125,-2843,-2843.64,-2843.72
3.4562500000000114,4.78125,-2833,-2833.35,-2832.55
3.46875,4.78125,-2822,-2822.27,-2822.73
3.527083333333337,4.78125,-2795,-2794.29,-2794.48
3.5437499999999886,4.78125,-2784,-2784.31,-2784.11
3.635416666666657,4.78125,-2710,-2709.42,-2709.56
3.6479166666666742,4.78125,-2702,-2701.12,-2701.81
2.5604166666666686,4.785416666666663,-3690,-3690.17,-3690.55
2.5687499999999943,4.785416666666663,-3684,-3683.91,-3684.26
2.6854166666666686,4.785416666666663,-3656,-3656.3,-3656.05
2.7437500000000057,4.785416666666663,-3671,-3671.17,-3670.17
2.7520833333333314,4.785416666666663,-3665,-3669.59,-3670.0
2.7562499999999943,4.785416666666663,-3664,-3665.75,-3665.65
2.7729166666666742,4.785416666666663,-3659,-3658.97,-3659.21
2.7979166666666515,4.785416666666663,-3650,-3649.94,-3649.77
2.802083333333343,4.785416666666663,-3652,-3650.69,-3650.4
2.8104166666666686,4.785416666666663,-3648,-3647.54,-3648.29
2.8354166666666742,4.785416666666663,-3624,-3622.55,-3623.01
2.847916666666663,4.785416666666663,-3613,-3615.51,-3612.73
2.8729166666666686,4.785416666666663,-3599,-3591.19,-3591.31
3.0229166666666742,4.785416666666663,-3493,-3492.62,-3493.52
3.0437499999999886,4.785416666666663,-3454,-3453.58,-3455.89
3.072916666666657,4.785416666666663,-3410,-3409.63,-3409.58
3.09375,4.785416666666663,-3398,-3398.42,-3398.54
3.1437500000000114,4.785416666666663,-3364,-3360.09,-3361.58
3.152083333333337,4.785416666666663,-3344,-3337.86,-3340.87
3.1937499999999943,4.785416666666663,-3062,-3059.54,-3060.54
3.2062500000000114,4.785416666666663,-2992,-2991.63,-2996.02
3.2562499999999943,4.785416666666663,-2950,-2948.31,-2951.72
3.2687500000000114,4.785416666666663,-2908,-2905.97,-2909.42
3.3687500000000057,4.785416666666663,-2872,-2871.7,-2871.74
3.3937500000000114,4.785416666666663,-2850,-2850.51,-2850.93
3.447916666666657,4.785416666666663,-2838,-2839.04,-2839.06
3.45208333333332,4.785416666666663,-2833,-2833.94,-2834.34
3.4770833333333258,4.785416666666663,-2812,-2812.51,-2811.2
3.510416666666657,4.785416666666663,-2790,-2791.76,-2788.82
2.5562500000000057,4.789583333333326,-3696,-3696.75,-3696.08
2.57708333333332,4.789583333333326,-3680,-3680.7,-3680.44
2.6104166666666515,4.789583333333326,-3677,-3677.01,-3677.86
2.6229166666666686,4.789583333333326,-3667,-3667.65,-3667.42
2.6270833333333314,4.789583333333326,-3663,-3663.02,-3662.67
